time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-10-01 13:00:00,['21n23w'],7.229654,8.2,-0.970346,0.12030029296875
2022-10-01 13:00:00,['4n23w'],6.5494304,7.1,-0.55056953,0.256591796875
2022-10-01 13:00:00,['6s10w'],6.0800548,5.2,0.88005495,0.21783447265625
2022-10-01 13:00:00,['8s30w'],5.1308584,8.4,-3.2691412,0.011474609375
2022-10-01 14:00:00,['0n23w'],7.216123,6.7,0.5161233,0.022705078125
2022-10-01 14:00:00,['10s10w'],6.7520165,5.7,1.0520167,0.49505615234375
2022-10-01 14:00:00,['12n23w'],6.0150294,4.6,1.4150295,0.34698486328125
2022-10-01 14:00:00,['14s32w'],4.371395,3.9,0.47139502,0.05792236328125
2022-10-01 14:00:00,['15n38w'],6.8207192,6.9,-0.07928085,0.0076904296875
2022-10-01 14:00:00,['20n38w'],6.2055783,4.5,1.7055783,0.119140625
2022-10-01 14:00:00,['21n23w'],7.315607,8.4,-1.0843925,0.13140869140625
2022-10-01 14:00:00,['4n23w'],6.47269,6.7,-0.2273097,0.33001708984375
2022-10-01 14:00:00,['6s10w'],6.2722044,5.8,0.4722042,0.18035888671875
2022-10-01 14:00:00,['8s30w'],6.192103,7.6,-1.407897,0.02154541015625
2022-10-01 15:00:00,['0n23w'],7.6474075,5.7,1.9474077,0.01513671875
2022-10-01 15:00:00,['10s10w'],6.5553503,5.1,1.4553504,0.7279052734375
2022-10-01 15:00:00,['12n23w'],6.4957395,3.6,2.8957396,0.32049560546875
2022-10-01 15:00:00,['14s32w'],6.0410614,2.5,3.5410614,0.06378173828125
2022-10-01 15:00:00,['15n38w'],7.109047,7.1,0.009047031,0.0067138671875
2022-10-01 15:00:00,['20n38w'],6.873335,5.1,1.773335,0.097900390625
2022-10-01 15:00:00,['21n23w'],7.366802,7.2,0.1668024,0.1240234375
2022-10-01 15:00:00,['4n23w'],6.4030724,6.8,-0.39692783,0.3963623046875
2022-10-01 15:00:00,['6s10w'],6.6104717,4.8,1.8104715,0.13299560546875
2022-10-01 15:00:00,['8s30w'],6.2809424,6.8,-0.51905775,0.0286865234375
2022-10-01 16:00:00,['0n23w'],7.3925114,6.6,0.79251146,0.01800537109375
2022-10-01 16:00:00,['10s10w'],6.948385,5.5,1.4483848,0.4815673828125
2022-10-01 16:00:00,['12n23w'],5.9482946,4.5,1.4482946,0.24212646484375
2022-10-01 16:00:00,['14s32w'],5.574934,2.9,2.674934,0.08740234375
2022-10-01 16:00:00,['15n38w'],8.239557,6.2,2.0395575,0.01361083984375
2022-10-01 16:00:00,['20n38w'],7.9929175,5.5,2.4929175,0.06103515625
2022-10-01 16:00:00,['21n23w'],7.0155554,6.4,0.6155553,0.1141357421875
2022-10-01 16:00:00,['4n23w'],6.6699734,7.2,-0.53002644,0.39007568359375
2022-10-01 16:00:00,['6s10w'],5.4692106,5.0,0.46921062,0.155517578125
2022-10-01 16:00:00,['8s30w'],6.896515,6.7,0.19651508,0.032958984375
2022-10-01 17:00:00,['0n23w'],6.733006,6.2,0.5330062,0.01702880859375
2022-10-01 17:00:00,['10s10w'],6.1241093,6.3,-0.17589092,0.35064697265625
2022-10-01 17:00:00,['12n23w'],6.112639,2.7,3.412639,0.20458984375
2022-10-01 17:00:00,['14s32w'],5.53814,3.0,2.5381398,0.1124267578125
2022-10-01 17:00:00,['15n38w'],7.3280206,6.9,0.42802048,0.01611328125
2022-10-01 17:00:00,['20n38w'],7.489626,6.0,1.4896259,0.045654296875
2022-10-01 17:00:00,['21n23w'],7.357757,7.6,-0.24224281,0.14935302734375
2022-10-01 17:00:00,['4n23w'],6.5515943,7.1,-0.54840565,0.332275390625
2022-10-01 17:00:00,['6s10w'],4.6150484,5.1,-0.4849515,0.19586181640625
2022-10-01 17:00:00,['8s30w'],6.787223,6.8,-0.0127773285,0.0350341796875
2022-10-01 18:00:00,['0n23w'],7.33293,5.5,1.8329301,0.015625
2022-10-01 18:00:00,['10s10w'],6.0589476,6.9,-0.84105253,0.216552734375
2022-10-01 18:00:00,['12n23w'],6.1560707,3.4,2.7560706,0.19195556640625
2022-10-01 18:00:00,['14s32w'],3.9823873,3.5,0.4823873,0.12451171875
2022-10-01 18:00:00,['15n38w'],7.5564656,6.9,0.65646553,0.01617431640625
2022-10-01 18:00:00,['20n38w'],6.634208,5.8,0.834208,0.04205322265625
2022-10-01 18:00:00,['21n23w'],6.532918,7.1,-0.5670819,0.13055419921875
2022-10-01 18:00:00,['4n23w'],6.8373337,7.9,-1.0626664,0.1962890625
2022-10-01 18:00:00,['6s10w'],6.5980697,4.8,1.7980695,0.168701171875
2022-10-01 18:00:00,['8s30w'],6.201891,7.0,-0.79810905,0.0335693359375
