time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-06-01 12:00:00,['15n38w'],5.95422,6.4,-0.44578028,0.25054931640625
2022-06-01 12:00:00,['20n38w'],6.951276,5.8,1.1512756,0.01873779296875
2022-06-01 12:00:00,['21n23w'],7.1283154,7.7,-0.57168436,0.1934814453125
2022-06-01 12:00:00,['4n23w'],7.415121,8.2,-0.78487873,0.056640625
2022-06-01 12:00:00,['6s10w'],8.559582,8.2,0.35958195,0.0692138671875
2022-06-01 12:00:00,['8s30w'],8.93735,6.55,2.38735,0.0040283203125
2022-06-01 13:00:00,['0n23w'],8.682674,8.0,0.6826744,0.00531005859375
2022-06-01 13:00:00,['0n3w'],,4.35,,0.0
2022-06-01 13:00:00,['10s10w'],8.754979,7.3,1.454979,0.110107421875
2022-06-01 13:00:00,['12n23w'],5.988858,7.6,-1.6111417,0.01190185546875
2022-06-01 13:00:00,['14s32w'],7.5299373,7.9,-0.37006283,0.03607177734375
2022-06-01 13:00:00,['15n38w'],7.1172695,6.0,1.1172695,0.36077880859375
2022-06-01 13:00:00,['20n38w'],7.12186,5.3,1.8218598,0.0517578125
2022-06-01 13:00:00,['21n23w'],6.92239,7.4,-0.4776101,0.16448974609375
2022-06-01 13:00:00,['4n23w'],7.9075446,7.7,0.2075448,0.04205322265625
2022-06-01 13:00:00,['6s10w'],8.2977085,9.5,-1.2022915,0.0634765625
2022-06-01 13:00:00,['8s30w'],8.675285,6.68,1.9952855,0.00787353515625
2022-06-01 14:00:00,['0n23w'],8.79963,7.4,1.3996301,0.00537109375
2022-06-01 14:00:00,['0n3w'],,4.61,,0.0
2022-06-01 14:00:00,['10s10w'],8.069474,8.4,-0.3305254,0.09234619140625
2022-06-01 14:00:00,['12n23w'],8.668005,6.8,1.8680048,0.01715087890625
2022-06-01 14:00:00,['14s32w'],6.977856,7.9,-0.92214394,0.0333251953125
2022-06-01 14:00:00,['15n38w'],7.0770664,6.8,0.27706623,0.47296142578125
2022-06-01 14:00:00,['20n38w'],5.6623964,4.4,1.2623963,0.10723876953125
2022-06-01 14:00:00,['21n23w'],6.479748,6.8,-0.32025242,0.2286376953125
2022-06-01 14:00:00,['4n23w'],7.643793,7.7,-0.056206703,0.0435791015625
2022-06-01 14:00:00,['6s10w'],8.481024,8.7,-0.21897602,0.07318115234375
2022-06-01 14:00:00,['8s30w'],7.627981,6.66,0.96798134,0.00799560546875
2022-06-01 15:00:00,['0n23w'],8.664725,7.7,0.9647255,0.00250244140625
2022-06-01 15:00:00,['0n3w'],,6.0,,0.0
2022-06-01 15:00:00,['10s10w'],8.224644,8.8,-0.5753565,0.10150146484375
2022-06-01 15:00:00,['12n23w'],7.0886135,6.5,0.5886135,0.04150390625
2022-06-01 15:00:00,['14s32w'],7.1876526,7.1,0.08765268,0.047607421875
2022-06-01 15:00:00,['15n38w'],7.5341916,6.2,1.3341918,0.569091796875
2022-06-01 15:00:00,['20n38w'],5.948963,3.8,2.1489632,0.122314453125
2022-06-01 15:00:00,['21n23w'],6.7328267,7.2,-0.4671731,0.2730712890625
2022-06-01 15:00:00,['4n23w'],6.7330112,7.4,-0.66698885,0.07232666015625
2022-06-01 15:00:00,['6s10w'],7.622603,8.3,-0.67739725,0.07659912109375
2022-06-01 15:00:00,['8s30w'],5.881127,5.68,0.20112705,0.01776123046875
2022-06-01 16:00:00,['0n23w'],7.295,7.0,0.29500008,0.00787353515625
2022-06-01 16:00:00,['0n3w'],,6.15,,0.0
2022-06-01 16:00:00,['10s10w'],8.099634,7.8,0.29963398,0.11688232421875
2022-06-01 16:00:00,['12n23w'],5.591106,7.0,-1.4088941,0.03546142578125
2022-06-01 16:00:00,['14s32w'],6.870715,7.2,-0.32928467,0.0528564453125
2022-06-01 16:00:00,['15n38w'],7.941089,7.5,0.44108915,0.5924072265625
2022-06-01 16:00:00,['20n38w'],6.651602,4.0,2.6516018,0.14447021484375
2022-06-01 16:00:00,['21n23w'],6.437194,7.4,-0.9628062,0.3017578125
2022-06-01 16:00:00,['4n23w'],6.1110168,7.1,-0.98898315,0.05279541015625
2022-06-01 16:00:00,['6s10w'],8.9394,8.2,0.7393999,0.07452392578125
2022-06-01 16:00:00,['8s30w'],6.2109776,5.9,0.31097746,0.02947998046875
2022-06-01 17:00:00,['0n23w'],9.340166,8.3,1.0401659,0.0137939453125
2022-06-01 17:00:00,['0n3w'],,6.11,,0.0
2022-06-01 17:00:00,['10s10w'],8.184049,8.6,-0.41595173,0.095703125
2022-06-01 17:00:00,['12n23w'],7.708831,6.0,1.7088308,0.01708984375
2022-06-01 17:00:00,['14s32w'],8.259499,7.0,1.2594986,0.0628662109375
2022-06-01 17:00:00,['15n38w'],6.610137,7.2,-0.5898628,0.626708984375
2022-06-01 17:00:00,['20n38w'],6.366336,4.5,1.8663359,0.15850830078125
2022-06-01 17:00:00,['21n23w'],5.6272745,7.7,-2.0727253,0.28509521484375
2022-06-01 17:00:00,['4n23w'],6.521695,7.2,-0.6783047,0.06072998046875
2022-06-01 17:00:00,['6s10w'],8.337145,8.2,0.13714504,0.062744140625
2022-06-01 17:00:00,['8s30w'],7.3130927,7.19,0.12309265,0.0330810546875
2022-06-01 18:00:00,['0n23w'],9.150974,7.2,1.9509745,0.03558349609375
2022-06-01 18:00:00,['0n3w'],,5.33,,0.0
2022-06-01 18:00:00,['10s10w'],9.379412,8.0,1.3794117,0.00714111328125
2022-06-01 18:00:00,['12n23w'],7.8163457,6.4,1.4163456,0.03314208984375
2022-06-01 18:00:00,['14s32w'],7.7811327,7.4,0.3811326,0.0299072265625
2022-06-01 18:00:00,['15n38w'],6.6834755,6.6,0.08347559,0.593017578125
2022-06-01 18:00:00,['20n38w'],6.8226767,5.5,1.3226767,0.18377685546875
2022-06-01 18:00:00,['21n23w'],5.186887,9.1,-3.9131136,0.1865234375
2022-06-01 18:00:00,['4n23w'],8.388127,6.5,1.8881273,0.0089111328125
2022-06-01 18:00:00,['6s10w'],9.828413,8.1,1.7284126,0.0164794921875
2022-06-01 18:00:00,['8s30w'],8.735617,6.85,1.8856168,0.032470703125
