time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-09-01 12:00:00,['6s10w'],6.0679135,5.1,0.9679136,0.1810302734375
2022-09-01 12:00:00,['8s30w'],8.217413,7.0,1.217413,0.09765625
2022-09-01 13:00:00,['0n23w'],6.2088003,5.9,0.30880022,0.0008544921875
2022-09-01 13:00:00,['10s10w'],6.8789015,6.8,0.07890129,0.19512939453125
2022-09-01 13:00:00,['12n23w'],6.4731402,9.2,-2.7268596,0.08929443359375
2022-09-01 13:00:00,['14s32w'],9.880636,7.8,2.080636,0.20172119140625
2022-09-01 13:00:00,['15n38w'],5.2269907,4.3,0.9269905,0.08148193359375
2022-09-01 13:00:00,['20n38w'],6.788976,7.8,-1.011024,0.16998291015625
2022-09-01 13:00:00,['21n23w'],6.6782546,8.1,-1.4217458,0.08935546875
2022-09-01 13:00:00,['4n23w'],8.047522,7.3,0.7475214,0.010986328125
2022-09-01 13:00:00,['6s10w'],5.810516,4.6,1.210516,0.14959716796875
2022-09-01 13:00:00,['8s30w'],7.681195,6.8,0.8811946,0.0816650390625
2022-09-01 14:00:00,['0n23w'],6.17671,6.1,0.076710224,0.00177001953125
2022-09-01 14:00:00,['10s10w'],6.513617,5.8,0.71361685,0.201416015625
2022-09-01 14:00:00,['12n23w'],6.3052707,10.1,-3.7947297,0.06884765625
2022-09-01 14:00:00,['14s32w'],8.689428,7.5,1.1894283,0.24237060546875
2022-09-01 14:00:00,['15n38w'],4.80065,4.9,-0.099349976,0.09869384765625
2022-09-01 14:00:00,['20n38w'],6.5527797,6.4,0.15277958,0.1239013671875
2022-09-01 14:00:00,['21n23w'],6.6189876,7.2,-0.58101225,0.0616455078125
2022-09-01 14:00:00,['4n23w'],7.822661,6.9,0.9226608,0.0255126953125
2022-09-01 14:00:00,['6s10w'],5.3542714,4.8,0.5542712,0.1455078125
2022-09-01 14:00:00,['8s30w'],7.29843,7.1,0.19843006,0.117919921875
2022-09-01 15:00:00,['0n23w'],6.133736,6.0,0.13373613,0.00531005859375
2022-09-01 15:00:00,['10s10w'],6.2547736,5.8,0.45477343,0.23681640625
2022-09-01 15:00:00,['12n23w'],7.9174047,9.1,-1.1825957,0.065185546875
2022-09-01 15:00:00,['14s32w'],8.589048,10.8,-2.2109518,0.2366943359375
2022-09-01 15:00:00,['15n38w'],4.782557,4.2,0.5825572,0.1339111328125
2022-09-01 15:00:00,['20n38w'],6.128367,7.8,-1.6716332,0.1182861328125
2022-09-01 15:00:00,['21n23w'],6.922645,7.7,-0.7773547,0.0531005859375
2022-09-01 15:00:00,['4n23w'],8.196573,7.2,0.99657345,0.03131103515625
2022-09-01 15:00:00,['6s10w'],5.992565,4.6,1.3925653,0.14483642578125
2022-09-01 15:00:00,['8s30w'],4.4266076,8.2,-3.7733922,0.10638427734375
2022-09-01 16:00:00,['0n23w'],6.317362,5.7,0.617362,0.01092529296875
2022-09-01 16:00:00,['10s10w'],7.046862,5.4,1.646862,0.25762939453125
2022-09-01 16:00:00,['12n23w'],8.047501,10.3,-2.2524996,0.04034423828125
2022-09-01 16:00:00,['14s32w'],8.583319,8.8,-0.21668148,0.21221923828125
2022-09-01 16:00:00,['15n38w'],5.367753,4.4,0.96775293,0.19415283203125
2022-09-01 16:00:00,['20n38w'],6.0744185,7.7,-1.6255813,0.0894775390625
2022-09-01 16:00:00,['21n23w'],6.398619,7.5,-1.1013808,0.052001953125
2022-09-01 16:00:00,['4n23w'],7.62112,6.6,1.0211201,0.036376953125
2022-09-01 16:00:00,['6s10w'],5.2484546,5.6,-0.35154533,0.16015625
2022-09-01 16:00:00,['8s30w'],6.4866614,5.6,0.8866615,0.12396240234375
2022-09-01 17:00:00,['0n23w'],6.261692,6.3,-0.038308144,0.02069091796875
2022-09-01 17:00:00,['10s10w'],7.4697433,5.7,1.7697434,0.18133544921875
2022-09-01 17:00:00,['12n23w'],7.448766,8.4,-0.9512334,0.07086181640625
2022-09-01 17:00:00,['14s32w'],8.314772,11.2,-2.8852282,0.30718994140625
2022-09-01 17:00:00,['15n38w'],5.2440877,5.3,-0.055912495,0.19268798828125
2022-09-01 17:00:00,['20n38w'],6.2701645,6.4,-0.1298356,0.0714111328125
2022-09-01 17:00:00,['21n23w'],6.846327,7.7,-0.853673,0.09478759765625
2022-09-01 17:00:00,['4n23w'],7.1317186,7.1,0.03171873,0.0848388671875
2022-09-01 17:00:00,['6s10w'],6.1527867,5.4,0.75278664,0.1761474609375
2022-09-01 17:00:00,['8s30w'],5.682963,7.8,-2.1170373,0.18927001953125
2022-09-01 18:00:00,['0n23w'],6.490378,5.9,0.5903778,0.0491943359375
2022-09-01 18:00:00,['10s10w'],6.3471265,7.4,-1.0528736,0.0570068359375
2022-09-01 18:00:00,['12n23w'],7.523189,8.9,-1.3768106,0.0216064453125
2022-09-01 18:00:00,['14s32w'],10.596109,10.7,-0.10389042,0.16839599609375
2022-09-01 18:00:00,['15n38w'],5.2831807,6.1,-0.8168192,0.2611083984375
2022-09-01 18:00:00,['20n38w'],6.727547,7.5,-0.77245283,0.0615234375
2022-09-01 18:00:00,['21n23w'],7.75567,7.6,0.15567017,0.089599609375
2022-09-01 18:00:00,['4n23w'],7.072919,7.2,-0.12708092,0.08648681640625
2022-09-01 18:00:00,['6s10w'],6.0869675,6.0,0.08696747,0.0238037109375
2022-09-01 18:00:00,['8s30w'],7.718737,7.9,-0.18126297,0.17266845703125
