time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-01-15 15:00:00,['21n23w'],3.2913227,0.9,2.3913226,0.00274658203125
2022-01-15 15:00:00,['4n23w'],4.2690077,3.2,1.0690076,0.20904541015625
2022-01-15 15:00:00,['6s10w'],3.9151583,2.8,1.1151583,0.18359375
2022-01-15 15:00:00,['8s30w'],6.2744546,4.97,1.3044548,0.01214599609375
2022-01-15 16:00:00,['0n10w'],4.264726,6.03,-1.765274,0.2989501953125
2022-01-15 16:00:00,['0n23w'],4.557835,3.7,0.85783505,0.03472900390625
2022-01-15 16:00:00,['12n23w'],5.6053147,7.3,-1.6946855,0.086669921875
2022-01-15 16:00:00,['14s32w'],5.3713837,6.76,-1.3886166,0.10205078125
2022-01-15 16:00:00,['15n38w'],5.4016747,6.0,-0.59832525,0.06915283203125
2022-01-15 16:00:00,['20n38w'],4.587454,5.6,-1.0125461,0.03753662109375
2022-01-15 16:00:00,['21n23w'],3.6867478,1.2,2.4867477,0.0048828125
2022-01-15 16:00:00,['4n23w'],4.5156064,2.7,1.8156064,0.2239990234375
2022-01-15 16:00:00,['6s10w'],5.4650617,3.6,1.8650618,0.1737060546875
2022-01-15 16:00:00,['8s30w'],5.170609,4.65,0.5206089,0.01239013671875
2022-01-15 17:00:00,['0n10w'],4.352481,3.94,0.41248083,0.3143310546875
2022-01-15 17:00:00,['0n23w'],5.961493,3.7,2.261493,0.05792236328125
2022-01-15 17:00:00,['12n23w'],4.9382405,7.0,-2.0617595,0.11956787109375
2022-01-15 17:00:00,['14s32w'],5.3208113,6.26,-0.93918896,0.0897216796875
2022-01-15 17:00:00,['15n38w'],5.0258527,5.2,-0.17414713,0.0460205078125
2022-01-15 17:00:00,['20n38w'],5.1658826,5.6,-0.43411732,0.05316162109375
2022-01-15 17:00:00,['21n23w'],3.537537,0.6,2.9375372,0.01116943359375
2022-01-15 17:00:00,['4n23w'],4.7245555,4.0,0.7245555,0.23394775390625
2022-01-15 17:00:00,['6s10w'],5.5785747,4.3,1.2785745,0.19940185546875
2022-01-15 17:00:00,['8s30w'],5.215548,4.77,0.44554806,0.01434326171875
2022-01-15 18:00:00,['0n10w'],3.2143743,1.27,1.9443743,0.07720947265625
2022-01-15 18:00:00,['0n23w'],5.314009,4.8,0.514009,0.0533447265625
2022-01-15 18:00:00,['12n23w'],3.2751927,6.4,-3.1248074,0.13897705078125
2022-01-15 18:00:00,['14s32w'],5.829226,6.34,-0.51077414,0.08795166015625
2022-01-15 18:00:00,['15n38w'],5.6934466,5.7,-0.006553173,0.0457763671875
2022-01-15 18:00:00,['20n38w'],5.3557644,5.4,-0.044235706,0.03076171875
2022-01-15 18:00:00,['21n23w'],3.8819377,0.7,3.1819377,0.0064697265625
2022-01-15 18:00:00,['4n23w'],5.7220783,4.4,1.3220782,0.2064208984375
2022-01-15 18:00:00,['6s10w'],6.1448,4.6,1.5448003,0.14288330078125
2022-01-15 18:00:00,['8s30w'],6.068587,4.77,1.2985868,0.0164794921875
