time,buoy,model_output,buoy_measurement,difference,percentage_cloud
2022-12-01 14:00:00,['10s10w'],8.053141,8.0,0.05314064,0.33441162109375
2022-12-01 14:00:00,['12n23w'],7.027063,6.2,0.8270631,0.00177001953125
2022-12-01 14:00:00,['14s32w'],7.4550405,9.1,-1.6449599,0.51837158203125
2022-12-01 14:00:00,['15n38w'],8.834085,7.8,1.0340853,0.061767578125
2022-12-01 14:00:00,['20n38w'],8.61357,9.7,-1.0864296,0.03265380859375
2022-12-01 14:00:00,['21n23w'],7.749515,6.8,0.94951487,0.18731689453125
2022-12-01 14:00:00,['4n23w'],6.490199,4.9,1.590199,0.086181640625
2022-12-01 14:00:00,['6s10w'],8.42733,10.2,-1.7726698,0.30206298828125
2022-12-01 14:00:00,['8s30w'],7.3833604,8.2,-0.8166394,0.0059814453125
2022-12-01 15:00:00,['0n23w'],6.0091233,5.7,0.30912352,0.01123046875
2022-12-01 15:00:00,['10s10w'],8.703852,9.1,-0.39614868,0.385009765625
2022-12-01 15:00:00,['12n23w'],7.2574525,6.2,1.0574527,0.0213623046875
2022-12-01 15:00:00,['14s32w'],8.107389,7.9,0.20738935,0.4998779296875
2022-12-01 15:00:00,['15n38w'],8.042743,8.6,-0.55725765,0.0584716796875
2022-12-01 15:00:00,['20n38w'],7.238539,9.4,-2.1614604,0.0255126953125
2022-12-01 15:00:00,['21n23w'],7.5332704,7.4,0.13327026,0.2210693359375
2022-12-01 15:00:00,['4n23w'],6.8649974,3.8,3.0649974,0.1005859375
2022-12-01 15:00:00,['6s10w'],8.949589,8.0,0.9495888,0.31842041015625
2022-12-01 15:00:00,['8s30w'],7.4179044,8.4,-0.98209524,0.00775146484375
2022-12-01 16:00:00,['0n23w'],6.1376204,6.1,0.037620544,0.01123046875
2022-12-01 16:00:00,['10s10w'],8.474398,9.0,-0.52560234,0.43524169921875
2022-12-01 16:00:00,['12n23w'],7.6485877,5.6,2.0485878,0.00732421875
2022-12-01 16:00:00,['14s32w'],7.1454387,8.2,-1.0545611,0.447265625
2022-12-01 16:00:00,['15n38w'],9.164542,8.1,1.0645418,0.0521240234375
2022-12-01 16:00:00,['20n38w'],7.596218,9.3,-1.7037821,0.0460205078125
2022-12-01 16:00:00,['21n23w'],8.362272,6.3,2.062272,0.26971435546875
2022-12-01 16:00:00,['4n23w'],7.760471,4.6,3.160471,0.13818359375
2022-12-01 16:00:00,['6s10w'],8.982187,9.7,-0.71781254,0.21502685546875
2022-12-01 16:00:00,['8s30w'],6.5860977,8.1,-1.5139027,0.0072021484375
2022-12-01 17:00:00,['0n23w'],6.716401,6.0,0.7164011,0.01348876953125
2022-12-01 17:00:00,['10s10w'],8.0267515,7.6,0.4267516,0.46575927734375
2022-12-01 17:00:00,['12n23w'],8.237557,6.4,1.8375573,0.01824951171875
2022-12-01 17:00:00,['14s32w'],8.550036,8.9,-0.3499632,0.62652587890625
2022-12-01 17:00:00,['15n38w'],8.641697,8.0,0.64169693,0.0169677734375
2022-12-01 17:00:00,['20n38w'],9.123217,10.0,-0.8767834,0.0546875
2022-12-01 17:00:00,['21n23w'],9.509495,7.8,1.7094946,0.3184814453125
2022-12-01 17:00:00,['4n23w'],8.171397,3.6,4.5713973,0.11328125
2022-12-01 17:00:00,['6s10w'],9.27074,9.2,0.070739746,0.18157958984375
2022-12-01 17:00:00,['8s30w'],7.032676,7.7,-0.6673236,0.01104736328125
2022-12-01 18:00:00,['0n23w'],,6.0,,0.0
2022-12-01 18:00:00,['10s10w'],,8.3,,0.0
2022-12-01 18:00:00,['12n23w'],,6.1,,0.0
2022-12-01 18:00:00,['14s32w'],,9.5,,0.0
2022-12-01 18:00:00,['15n38w'],,8.4,,0.0
2022-12-01 18:00:00,['20n38w'],,9.0,,0.0
2022-12-01 18:00:00,['21n23w'],,6.2,,0.0
2022-12-01 18:00:00,['4n23w'],,4.2,,0.0
2022-12-01 18:00:00,['6s10w'],,10.2,,0.0
2022-12-01 18:00:00,['8s30w'],,7.7,,0.0
